filename,split,classe,simbologia,payload,params
images/train/uneven_pressure/qr_039.png,train,uneven_pressure,qr,CBR827LQ,"{""blur"": 2.11}"
images/train/uneven_pressure/qr_040.png,train,uneven_pressure,qr,CBH13WSHA5,"{""blur"": 2.13}"
images/train/uneven_pressure/code128_041.png,train,uneven_pressure,code128,CBA3CNSHD5,"{""blur"": 1.51}"
images/train/uneven_pressure/qr_042.png,train,uneven_pressure,qr,CBJFRJM1FSOC,"{""blur"": 1.67}"
images/train/uneven_pressure/ean13_043.png,train,uneven_pressure,ean13,942965923426,"{""blur"": 1.75}"
images/train/uneven_pressure/ean8_044.png,train,uneven_pressure,ean8,1287585,"{""blur"": 1.67}"
images/train/uneven_pressure/ean8_045.png,train,uneven_pressure,ean8,1294398,"{""blur"": 1.57}"
images/train/uneven_pressure/ean8_046.png,train,uneven_pressure,ean8,8701041,"{""blur"": 1.53}"
images/train/uneven_pressure/qr_047.png,train,uneven_pressure,qr,CBDN7J95IOJT,"{""blur"": 1.83}"
images/train/uneven_pressure/code128_048.png,train,uneven_pressure,code128,CBGPNG4B62ZD,"{""blur"": 2.13}"
images/train/uneven_pressure/ean8_049.png,train,uneven_pressure,ean8,9162022,"{""blur"": 2.02}"
images/train/uneven_pressure/itf_050.png,train,uneven_pressure,itf,54661766,"{""blur"": 1.35}"
images/train/uneven_pressure/qr_051.png,train,uneven_pressure,qr,CB2CWI33RAKW,"{""blur"": 1.7}"
images/train/uneven_pressure/qr_052.png,train,uneven_pressure,qr,CBV3IRTZE4Y4,"{""blur"": 1.81}"
images/train/uneven_pressure/itf_053.png,train,uneven_pressure,itf,5996100231,"{""blur"": 1.87}"
images/train/uneven_pressure/datamatrix_054.png,train,uneven_pressure,datamatrix,CBGLY0EDQ,"{""blur"": 1.31}"
images/train/uneven_pressure/ean13_055.png,train,uneven_pressure,ean13,176298334774,"{""blur"": 1.43}"
images/train/uneven_pressure/code128_056.png,train,uneven_pressure,code128,CBCIAX08E,"{""blur"": 1.54}"
images/train/uneven_pressure/itf_057.png,train,uneven_pressure,itf,59821766,"{""blur"": 2.07}"
images/train/uneven_pressure/code128_058.png,train,uneven_pressure,code128,CBSQYWEKS,"{""blur"": 1.27}"
images/train/uneven_pressure/code128_059.png,train,uneven_pressure,code128,CB4QBCV0QMVD,"{""blur"": 1.34}"
images/train/uneven_pressure/itf_060.png,train,uneven_pressure,itf,0516991872,"{""blur"": 1.47}"
images/train/uneven_pressure/code39_061.png,train,uneven_pressure,code39,DBM8YB,"{""blur"": 1.75}"
images/val/uneven_pressure/itf_062.png,val,uneven_pressure,itf,53560331,"{""blur"": 1.79}"
images/val/uneven_pressure/code128_063.png,val,uneven_pressure,code128,CBDEDI2LS,"{""blur"": 1.24}"
images/val/uneven_pressure/code128_064.png,val,uneven_pressure,code128,CBQ8N5WO,"{""blur"": 1.64}"
images/val/uneven_pressure/ean13_065.png,val,uneven_pressure,ean13,881056974132,"{""blur"": 2.04}"
images/val/uneven_pressure/code128_066.png,val,uneven_pressure,code128,CB23HB5CR,"{""blur"": 1.48}"
images/val/uneven_pressure/ean8_067.png,val,uneven_pressure,ean8,7033626,"{""blur"": 1.73}"
images/val/uneven_pressure/ean13_068.png,val,uneven_pressure,ean13,493059660186,"{""blur"": 2.15}"
images/val/uneven_pressure/datamatrix_069.png,val,uneven_pressure,datamatrix,CBQKY3PIARRF,"{""blur"": 2.2}"
images/val/uneven_pressure/qr_070.png,val,uneven_pressure,qr,CBAHTUQL23B2,"{""blur"": 1.21}"
images/val/uneven_pressure/code128_071.png,val,uneven_pressure,code128,CB9UE2LQRQ,"{""blur"": 2.07}"
images/val/uneven_pressure/qr_072.png,val,uneven_pressure,qr,CB2UC9ODQQBW,"{""blur"": 1.74}"
images/val/uneven_pressure/itf_073.png,val,uneven_pressure,itf,61642059,"{""blur"": 1.99}"
images/val/uneven_pressure/code39_074.png,val,uneven_pressure,code39,CSJBGNU6,"{""blur"": 1.92}"
images/test/uneven_pressure/qr_075.png,test,uneven_pressure,qr,CBYFEO690,"{""blur"": 1.74}"
images/test/uneven_pressure/ean13_076.png,test,uneven_pressure,ean13,439435353751,"{""blur"": 1.89}"
images/test/uneven_pressure/ean8_077.png,test,uneven_pressure,ean8,9376392,"{""blur"": 2.13}"
images/test/uneven_pressure/ean13_078.png,test,uneven_pressure,ean13,511668297327,"{""blur"": 1.22}"
images/test/uneven_pressure/ean8_079.png,test,uneven_pressure,ean8,0212886,"{""blur"": 2.1}"
images/test/uneven_pressure/ean13_080.png,test,uneven_pressure,ean13,999101576764,"{""blur"": 1.96}"
images/test/uneven_pressure/code39_081.png,test,uneven_pressure,code39,X3YU2L,"{""blur"": 1.71}"
images/test/uneven_pressure/itf_082.png,test,uneven_pressure,itf,8645652203,"{""blur"": 1.63}"
images/test/uneven_pressure/code39_083.png,test,uneven_pressure,code39,SQGORJG,"{""blur"": 1.41}"
images/test/uneven_pressure/datamatrix_084.png,test,uneven_pressure,datamatrix,CBA5BXNS1,"{""blur"": 1.93}"
images/test/uneven_pressure/ean8_085.png,test,uneven_pressure,ean8,6741241,"{""blur"": 2.17}"
images/test/uneven_pressure/qr_086.png,test,uneven_pressure,qr,CBEUC1G7UM9C,"{""blur"": 2.15}"
images/test/uneven_pressure/ean8_087.png,test,uneven_pressure,ean8,2742318,"{""blur"": 2.06}"
images/test/uneven_pressure/ean13_088.png,test,uneven_pressure,ean13,969357824347,"{""blur"": 1.69}"
images/test/uneven_pressure/datamatrix_089.png,test,uneven_pressure,datamatrix,CB02UP1HL3,"{""blur"": 2.16}"
images/train/dirty_printhead/datamatrix_000.png,train,dirty_printhead,datamatrix,CB0PBSR6N0D,"{""n_voids"": 32}"
images/train/dirty_printhead/qr_001.png,train,dirty_printhead,qr,CB4YS1FO09R4,"{""n_voids"": 24}"
images/train/dirty_printhead/code128_002.png,train,dirty_printhead,code128,CB15K75I,"{""n_voids"": 38}"
images/train/dirty_printhead/datamatrix_003.png,train,dirty_printhead,datamatrix,CBJ1925QH9,"{""n_voids"": 28}"
images/train/dirty_printhead/ean13_004.png,train,dirty_printhead,ean13,938620448515,"{""n_voids"": 29}"
images/train/dirty_printhead/datamatrix_005.png,train,dirty_printhead,datamatrix,CB231Z4P,"{""n_voids"": 23}"
images/train/dirty_printhead/ean8_006.png,train,dirty_printhead,ean8,5469681,"{""n_voids"": 26}"
images/train/dirty_printhead/ean8_007.png,train,dirty_printhead,ean8,6074017,"{""n_voids"": 29}"
images/train/dirty_printhead/itf_008.png,train,dirty_printhead,itf,5133053194,"{""n_voids"": 38}"
images/train/dirty_printhead/code39_009.png,train,dirty_printhead,code39,3XPL4MU,"{""n_voids"": 19}"
images/train/dirty_printhead/datamatrix_010.png,train,dirty_printhead,datamatrix,CBQVS2V2Q,"{""n_voids"": 33}"
images/train/dirty_printhead/datamatrix_011.png,train,dirty_printhead,datamatrix,CBO3LCR9R,"{""n_voids"": 17}"
images/train/dirty_printhead/ean13_012.png,train,dirty_printhead,ean13,488471270587,"{""n_voids"": 30}"
images/train/dirty_printhead/code39_013.png,train,dirty_printhead,code39,YDGDVR8X,"{""n_voids"": 29}"
images/train/dirty_printhead/ean8_014.png,train,dirty_printhead,ean8,9409600,"{""n_voids"": 22}"
images/train/dirty_printhead/datamatrix_015.png,train,dirty_printhead,datamatrix,CBX4Q6H3BAY0,"{""n_voids"": 27}"
images/train/dirty_printhead/ean13_016.png,train,dirty_printhead,ean13,258591779323,"{""n_voids"": 31}"
images/train/dirty_printhead/itf_017.png,train,dirty_printhead,itf,2988085838,"{""n_voids"": 20}"
images/train/dirty_printhead/ean13_018.png,train,dirty_printhead,ean13,189721540641,"{""n_voids"": 35}"
images/train/dirty_printhead/code39_019.png,train,dirty_printhead,code39,5WV2XKKU,"{""n_voids"": 15}"
images/train/dirty_printhead/datamatrix_020.png,train,dirty_printhead,datamatrix,CB099M0L7ZY,"{""n_voids"": 38}"
images/train/dirty_printhead/code128_021.png,train,dirty_printhead,code128,CB2G7QBD9D,"{""n_voids"": 36}"
images/train/dirty_printhead/itf_022.png,train,dirty_printhead,itf,688285,"{""n_voids"": 36}"
images/train/dirty_printhead/code128_023.png,train,dirty_printhead,code128,CBYJS6EOLMV,"{""n_voids"": 36}"
images/train/dirty_printhead/datamatrix_024.png,train,dirty_printhead,datamatrix,CB0DMNV9KY71,"{""n_voids"": 20}"
images/train/dirty_printhead/qr_025.png,train,dirty_printhead,qr,CBRPHJ2GCIY,"{""n_voids"": 30}"
images/train/dirty_printhead/code128_026.png,train,dirty_printhead,code128,CB6HBIGPEL,"{""n_voids"": 26}"
images/train/dirty_printhead/itf_027.png,train,dirty_printhead,itf,17015959,"{""n_voids"": 36}"
images/train/dirty_printhead/ean13_028.png,train,dirty_printhead,ean13,748595325939,"{""n_voids"": 34}"
images/train/dirty_printhead/code39_029.png,train,dirty_printhead,code39,EEIJG7KPF,"{""n_voids"": 39}"
images/train/dirty_printhead/ean13_030.png,train,dirty_printhead,ean13,319100900404,"{""n_voids"": 29}"
images/train/dirty_printhead/ean8_031.png,train,dirty_printhead,ean8,5754278,"{""n_voids"": 28}"
images/train/dirty_printhead/ean13_032.png,train,dirty_printhead,ean13,653469979907,"{""n_voids"": 16}"
images/train/dirty_printhead/code128_033.png,train,dirty_printhead,code128,CBH75L2SKC,"{""n_voids"": 24}"
images/train/dirty_printhead/ean8_034.png,train,dirty_printhead,ean8,0508018,"{""n_voids"": 36}"
images/train/dirty_printhead/ean13_035.png,train,dirty_printhead,ean13,339527536749,"{""n_voids"": 29}"
images/train/dirty_printhead/ean8_036.png,train,dirty_printhead,ean8,7331167,"{""n_voids"": 29}"
images/train/dirty_printhead/code39_037.png,train,dirty_printhead,code39,DLS941,"{""n_voids"": 20}"
images/train/dirty_printhead/code39_038.png,train,dirty_printhead,code39,XTH0YY,"{""n_voids"": 24}"
images/train/dirty_printhead/ean8_039.png,train,dirty_printhead,ean8,7680898,"{""n_voids"": 17}"
images/train/dirty_printhead/ean13_040.png,train,dirty_printhead,ean13,933067458476,"{""n_voids"": 16}"
images/train/dirty_printhead/itf_041.png,train,dirty_printhead,itf,11110286,"{""n_voids"": 30}"
images/train/dirty_printhead/datamatrix_042.png,train,dirty_printhead,datamatrix,CBYL53ZU2I,"{""n_voids"": 25}"
images/train/dirty_printhead/ean8_043.png,train,dirty_printhead,ean8,3606014,"{""n_voids"": 32}"
images/train/dirty_printhead/ean13_044.png,train,dirty_printhead,ean13,300730950556,"{""n_voids"": 38}"
images/train/dirty_printhead/ean8_045.png,train,dirty_printhead,ean8,9443916,"{""n_voids"": 23}"
images/train/dirty_printhead/ean8_046.png,train,dirty_printhead,ean8,0781975,"{""n_voids"": 24}"
images/train/dirty_printhead/itf_047.png,train,dirty_printhead,itf,360376,"{""n_voids"": 32}"
images/train/dirty_printhead/itf_048.png,train,dirty_printhead,itf,8995729893,"{""n_voids"": 29}"
images/train/dirty_printhead/ean13_049.png,train,dirty_printhead,ean13,618444218299,"{""n_voids"": 32}"
images/train/dirty_printhead/qr_050.png,train,dirty_printhead,qr,CB0TKBP0IX,"{""n_voids"": 38}"
images/train/dirty_printhead/itf_051.png,train,dirty_printhead,itf,561829,"{""n_voids"": 31}"
images/train/dirty_printhead/ean13_052.png,train,dirty_printhead,ean13,550688269177,"{""n_voids"": 28}"
images/train/dirty_printhead/ean13_053.png,train,dirty_printhead,ean13,838935953828,"{""n_voids"": 39}"
images/train/dirty_printhead/code128_054.png,train,dirty_printhead,code128,CBEQBZ78Q,"{""n_voids"": 17}"
images/train/dirty_printhead/ean8_055.png,train,dirty_printhead,ean8,4801644,"{""n_voids"": 16}"
images/train/dirty_printhead/itf_056.png,train,dirty_printhead,itf,6617706736,"{""n_voids"": 31}"
images/train/dirty_printhead/ean8_057.png,train,dirty_printhead,ean8,7987682,"{""n_voids"": 34}"
images/train/dirty_printhead/itf_058.png,train,dirty_printhead,itf,1179720385,"{""n_voids"": 33}"
images/train/dirty_printhead/code39_059.png,train,dirty_printhead,code39,PIHUUE,"{""n_voids"": 21}"
images/train/dirty_printhead/itf_060.png,train,dirty_printhead,itf,1722577545,"{""n_voids"": 32}"
images/train/dirty_printhead/itf_061.png,train,dirty_printhead,itf,220125,"{""n_voids"": 27}"
images/val/dirty_printhead/code39_062.png,val,dirty_printhead,code39,CHC2IV7,"{""n_voids"": 39}"
images/val/dirty_printhead/itf_063.png,val,dirty_printhead,itf,579554,"{""n_voids"": 28}"
images/val/dirty_printhead/datamatrix_064.png,val,dirty_printhead,datamatrix,CBZK2Q1Z1,"{""n_voids"": 19}"
images/val/dirty_printhead/ean8_065.png,val,dirty_printhead,ean8,6984166,"{""n_voids"": 18}"
images/val/dirty_printhead/datamatrix_066.png,val,dirty_printhead,datamatrix,CB8ZQT8I,"{""n_voids"": 20}"
images/val/dirty_printhead/code39_067.png,val,dirty_printhead,code39,S99OVYWG3,"{""n_voids"": 33}"
images/val/dirty_printhead/ean8_068.png,val,dirty_printhead,ean8,6177182,"{""n_voids"": 37}"
images/val/dirty_printhead/datamatrix_069.png,val,dirty_printhead,datamatrix,CBOM6B1IPX,"{""n_voids"": 23}"
images/val/dirty_printhead/datamatrix_070.png,val,dirty_printhead,datamatrix,CBK1EJHKDN,"{""n_voids"": 31}"
images/val/dirty_printhead/code128_071.png,val,dirty_printhead,code128,CB6EZ246,"{""n_voids"": 24}"
images/val/dirty_printhead/itf_072.png,val,dirty_printhead,itf,288098,"{""n_voids"": 21}"
images/val/dirty_printhead/ean8_073.png,val,dirty_printhead,ean8,6664110,"{""n_voids"": 35}"
images/val/dirty_printhead/ean8_074.png,val,dirty_printhead,ean8,0454218,"{""n_voids"": 26}"
images/test/dirty_printhead/code39_075.png,test,dirty_printhead,code39,CC3E1UA,"{""n_voids"": 15}"
images/test/dirty_printhead/datamatrix_076.png,test,dirty_printhead,datamatrix,CB2Q7PVJ07,"{""n_voids"": 16}"
images/test/dirty_printhead/ean13_077.png,test,dirty_printhead,ean13,510740913111,"{""n_voids"": 29}"
images/test/dirty_printhead/qr_078.png,test,dirty_printhead,qr,CBGOVL8WWPXV,"{""n_voids"": 19}"
images/test/dirty_printhead/ean13_079.png,test,dirty_printhead,ean13,178429029233,"{""n_voids"": 24}"
images/test/dirty_printhead/code39_080.png,test,dirty_printhead,code39,KEW7H7,"{""n_voids"": 33}"
images/test/dirty_printhead/ean13_081.png,test,dirty_printhead,ean13,064630059377,"{""n_voids"": 29}"
images/test/dirty_printhead/ean8_082.png,test,dirty_printhead,ean8,2585421,"{""n_voids"": 36}"
images/test/dirty_printhead/qr_083.png,test,dirty_printhead,qr,CBMPK0HTUTND,"{""n_voids"": 29}"
images/test/dirty_printhead/datamatrix_084.png,test,dirty_printhead,datamatrix,CBNZ7F5K,"{""n_voids"": 16}"
images/test/dirty_printhead/itf_085.png,test,dirty_printhead,itf,08269718,"{""n_voids"": 40}"
images/test/dirty_printhead/itf_086.png,test,dirty_printhead,itf,957875,"{""n_voids"": 40}"
images/test/dirty_printhead/ean8_087.png,test,dirty_printhead,ean8,4969277,"{""n_voids"": 17}"
images/test/dirty_printhead/datamatrix_088.png,test,dirty_printhead,datamatrix,CBR2SOR0QB,"{""n_voids"": 31}"
images/test/dirty_printhead/itf_089.png,test,dirty_printhead,itf,5034236220,"{""n_voids"": 22}"
